"Date","Price","Open","High","Low","Vol.","Change %"
"08/25/2020","23,330.0","23,080.0","23,430.0","23,020.0","50.87K","1.43%"
"08/24/2020","23,000.0","22,840.0","23,000.0","22,700.0","42.58K","0.44%"
"08/21/2020","22,900.0","22,910.0","23,130.0","22,850.0","46.26K","0.09%"
"08/20/2020","22,880.0","23,110.0","23,200.0","22,830.0","42.15K","-1.08%"
"08/19/2020","23,130.0","23,000.0","23,140.0","22,950.0","38.49K","0.30%"
"08/18/2020","23,060.0","23,110.0","23,150.0","22,930.0","38.00K","-0.09%"
"08/17/2020","23,080.0","23,230.0","23,230.0","23,050.0","46.80K","-0.86%"
"08/14/2020","23,280.0","23,250.0","23,340.0","23,160.0","48.70K","0.30%"
"08/13/2020","23,210.0","22,980.0","23,300.0","22,940.0","67.15K","1.35%"
"08/12/2020","22,900.0","22,780.0","22,940.0","22,650.0","67.44K","0.79%"
"08/11/2020","22,720.0","22,290.0","22,750.0","22,250.0","53.80K","0.82%"
"08/10/2020","22,535.0","22,435.0","22,538.0","22,327.5","","0.47%"
"08/09/2020","22,430.0","22,425.0","22,457.5","22,393.0","","0.40%"
"08/07/2020","22,340.0","22,430.0","22,470.0","22,190.0","51.56K","-0.22%"
"08/06/2020","22,390.0","22,560.0","22,620.0","22,340.0","45.92K","-0.53%"
"08/05/2020","22,510.0","22,540.0","22,580.0","22,340.0","55.84K","-0.35%"
"08/04/2020","22,590.0","22,040.0","22,590.0","22,040.0","55.73K","2.26%"
"08/03/2020","22,090.0","21,820.0","22,200.0","21,780.0","80.90K","1.52%"
"07/31/2020","21,760.0","22,210.0","22,300.0","21,680.0","107.21K","-2.51%"
"07/30/2020","22,320.0","22,390.0","22,540.0","22,310.0","39.04K","-0.09%"
"07/29/2020","22,340.0","22,620.0","22,640.0","22,340.0","48.92K","-1.19%"
"07/28/2020","22,610.0","22,630.0","22,820.0","22,610.0","42.87K","-0.35%"
"07/27/2020","22,690.0","22,760.0","22,790.0","22,390.0","58.39K","1.58%"
"07/24/2020","22,338.0","22,590.0","22,623.0","22,252.5","","-1.12%"
"07/23/2020","22,590.0","22,715.0","22,885.0","22,467.5","","-0.70%"
"07/22/2020","22,750.0","22,890.0","22,930.0","22,700.0","44.62K","-0.39%"
"07/21/2020","22,840.0","22,600.0","22,910.0","22,600.0","43.17K","0.84%"
"07/20/2020","22,650.0","22,650.0","22,770.0","22,550.0","48.39K","-0.09%"
"07/17/2020","22,670.0","22,720.0","22,830.0","22,620.0","59.67K","-0.40%"
"07/16/2020","22,760.0","22,910.0","23,010.0","22,710.0","72.02K","-0.83%"
"07/15/2020","22,950.0","22,570.0","22,950.0","22,480.0","71.18K","1.68%"
"07/14/2020","22,570.0","22,710.0","22,840.0","22,500.0","58.23K","-0.62%"
"07/13/2020","22,710.0","22,290.0","22,780.0","22,280.0","69.41K","1.88%"
"07/10/2020","22,290.0","22,500.0","22,540.0","22,260.0","70.60K","-0.85%"
"07/09/2020","22,480.0","22,450.0","22,670.0","22,320.0","61.03K","0.49%"
"07/08/2020","22,370.0","22,470.0","22,640.0","22,370.0","60.86K","-0.75%"
"07/07/2020","22,540.0","22,690.0","22,750.0","22,470.0","63.12K","-0.49%"
"07/06/2020","22,650.0","22,300.0","22,710.0","22,140.0","51.96K","1.66%"
"07/03/2020","22,280.0","22,210.0","22,420.0","22,120.0","50.11K","0.45%"
"07/02/2020","22,180.0","22,140.0","22,250.0","21,960.0","59.47K","0.41%"
"07/01/2020","22,090.0","22,240.0","22,360.0","22,010.0","57.53K","-0.81%"
"06/30/2020","22,270.0","22,110.0","22,420.0","22,040.0","56.22K","1.00%"
"06/29/2020","22,050.0","22,410.0","22,480.0","21,920.0","72.47K","-1.65%"
"06/26/2020","22,420.0","22,090.0","22,530.0","22,050.0","57.74K","0.90%"
"06/25/2020","22,220.0","22,460.0","22,480.0","22,040.0","78.51K","-1.07%"
"06/24/2020","22,460.0","22,680.0","22,760.0","22,420.0","53.80K","-0.44%"
"06/23/2020","22,560.0","22,430.0","22,690.0","22,180.0","87.79K","1.08%"
"06/22/2020","22,320.0","22,550.0","22,660.0","22,240.0","52.87K","-0.84%"
"06/19/2020","22,510.0","22,320.0","22,510.0","22,210.0","58.51K","1.40%"
"06/18/2020","22,200.0","22,630.0","22,720.0","22,050.0","77.02K","-1.46%"
"06/17/2020","22,530.0","22,300.0","22,560.0","22,140.0","89.86K","0.76%"
"06/16/2020","22,360.0","21,390.0","22,570.0","21,330.0","139.14K","4.73%"
"06/15/2020","21,350.0","22,100.0","22,430.0","21,330.0","135.02K","-3.57%"
"06/12/2020","22,140.0","22,270.0","22,310.0","21,560.0","125.55K","-1.82%"
"06/11/2020","22,550.0","23,050.0","23,054.0","22,459.0","64.91K","-2.04%"
"06/10/2020","23,020.0","23,000.0","23,180.0","22,700.0","105.67K","-0.39%"
"06/09/2020","23,110.0","23,110.0","23,230.0","22,930.0","118.59K","-0.34%"
"06/08/2020","23,190.0","22,970.0","23,310.0","22,910.0","120.39K","1.40%"
"06/05/2020","22,870.0","22,710.0","22,900.0","22,560.0","82.77K","0.48%"
"06/04/2020","22,760.0","22,720.0","22,980.0","22,490.0","111.20K","0.13%"
"06/03/2020","22,730.0","22,400.0","22,830.0","22,380.0","115.24K","1.61%"
"06/02/2020","22,370.0","22,170.0","22,410.0","21,920.0","89.16K","1.13%"
"06/01/2020","22,120.0","21,790.0","22,170.0","21,660.0","91.24K","1.42%"
"05/29/2020","21,810.0","21,940.0","22,100.0","21,700.0","102.09K","-1.00%"
"05/28/2020","22,030.0","21,500.0","22,030.0","21,400.0","135.10K","2.51%"
"05/27/2020","21,490.0","21,250.0","21,490.0","21,140.0","82.67K","0.99%"
"05/26/2020","21,280.0","20,780.0","21,330.0","20,750.0","75.55K","2.21%"
"05/25/2020","20,820.0","20,290.0","20,820.0","20,260.0","57.01K","2.26%"
"05/22/2020","20,360.0","20,610.0","20,660.0","20,320.0","61.34K","-1.26%"
"05/21/2020","20,620.0","20,580.0","20,810.0","20,500.0","55.01K","0.34%"
"05/20/2020","20,550.0","20,580.0","20,680.0","20,360.0","60.40K","0.10%"
"05/19/2020","20,530.0","20,280.0","20,680.0","20,240.0","82.76K","1.58%"
"05/18/2020","20,210.0","20,080.0","20,210.0","19,870.0","60.35K","0.85%"
"05/15/2020","20,040.0","19,860.0","20,180.0","19,610.0","90.72K","1.31%"
"05/14/2020","19,780.0","20,270.0","20,410.0","19,780.0","83.48K","-2.80%"
"05/13/2020","20,350.0","20,380.0","20,490.0","20,030.0","55.10K","0.30%"
"05/12/2020","20,290.0","20,580.0","20,620.0","20,280.0","59.24K","-0.98%"
"05/11/2020","20,490.0","20,140.0","20,530.0","20,050.0","55.06K","1.74%"
"05/08/2020","20,140.0","19,740.0","20,200.0","19,710.0","66.43K","2.23%"
"05/07/2020","19,700.0","19,570.0","19,730.0","19,350.0","54.79K","1.51%"
"05/06/2020","19,407.5","19,598.0","19,748.0","19,282.5","","-0.96%"
"05/05/2020","19,595.0","19,402.5","19,743.0","19,372.5","","0.96%"
"05/04/2020","19,408.0","19,263.0","19,438.0","19,062.5","","0.78%"
"05/03/2020","19,258.0","19,348.0","19,400.0","19,185.0","","-1.90%"
"05/01/2020","19,630.0","20,070.0","20,190.0","19,530.0","79.27K","-2.14%"
"04/30/2020","20,060.0","19,840.0","20,360.0","19,820.0","75.94K","-1.17%"
"04/29/2020","20,297.5","19,933.0","20,507.5","19,932.5","","2.46%"
"04/28/2020","19,810.0","19,720.0","19,830.0","19,620.0","45.88K","0.46%"
"04/27/2020","19,720.0","19,250.0","19,800.0","19,220.0","51.73K","2.76%"
"04/24/2020","19,190.0","19,370.0","19,660.0","19,150.0","51.83K","-1.29%"
"04/23/2020","19,440.0","19,080.0","19,470.0","19,050.0","51.08K","2.21%"
"04/22/2020","19,020.0","19,290.0","19,340.0","18,830.0","69.96K","-1.55%"
"04/21/2020","19,320.0","19,590.0","19,620.0","19,160.0","62.28K","-1.63%"
"04/20/2020","19,640.0","19,710.0","19,770.0","19,360.0","49.88K","-0.30%"
"04/17/2020","19,700.0","19,300.0","19,910.0","18,990.0","75.84K","2.39%"
"04/16/2020","19,240.0","19,470.0","19,480.0","19,130.0","54.17K","-1.74%"
"04/15/2020","19,580.0","19,540.0","19,640.0","19,420.0","53.80K","-0.15%"
"04/14/2020","19,610.0","19,050.0","19,700.0","18,940.0","59.81K","2.83%"
"04/13/2020","19,070.0","19,310.0","19,350.0","18,980.0","34.40K","-1.24%"
"04/10/2020","19,310.0","19,510.0","19,620.0","19,210.0","68.56K","-0.92%"
"04/09/2020","19,490.0","19,000.0","19,490.0","18,790.0","73.12K","3.01%"
"04/08/2020","18,920.0","19,260.0","19,860.0","18,710.0","113.01K","-1.20%"
"04/07/2020","19,150.0","18,600.0","19,150.0","18,420.0","85.47K","3.12%"
"04/06/2020","18,570.0","17,700.0","18,700.0","17,570.0","93.19K","5.03%"
"04/03/2020","17,680.0","17,870.0","18,130.0","17,520.0","67.86K","-1.01%"
"04/02/2020","17,860.0","17,830.0","18,110.0","17,570.0","94.42K","0.22%"
"04/01/2020","17,820.0","18,880.0","18,920.0","17,820.0","96.68K","-5.81%"
"03/31/2020","18,920.0","18,610.0","19,310.0","18,440.0","86.30K","0.64%"
"03/30/2020","18,800.0","18,980.0","19,080.0","18,530.0","109.74K","-1.47%"
"03/27/2020","19,080.0","18,320.0","19,210.0","18,220.0","133.07K","3.92%"
"03/26/2020","18,360.0","19,260.0","19,420.0","18,250.0","158.18K","-4.57%"
"03/25/2020","19,240.0","18,400.0","19,450.0","18,290.0","151.65K","5.31%"
"03/24/2020","18,270.0","17,000.0","18,270.0","16,890.0","167.59K","7.79%"
"03/23/2020","16,950.0","16,800.0","17,340.0","16,190.0","170.02K","0.18%"
"03/20/2020","16,920.0","17,130.0","17,837.5","16,875.0","","2.24%"
"03/19/2020","16,550.0","16,290.0","17,030.0","16,000.0","167.89K","0.24%"
"03/18/2020","16,510.0","16,870.0","17,320.0","16,220.0","193.74K","-0.96%"
"03/17/2020","16,670.0","16,770.0","17,350.0","15,860.0","217.32K","-1.01%"
"03/16/2020","16,840.0","17,190.0","18,230.0","16,650.0","195.13K","0.30%"
"03/13/2020","16,790.0","18,030.0","18,160.0","16,480.0","306.28K","-8.55%"
"03/12/2020","18,360.0","19,370.0","19,660.0","18,330.0","102.14K","-5.21%"
"03/11/2020","19,370.0","19,650.0","20,190.0","19,020.0","245.68K","-2.22%"
"03/10/2020","19,810.0","19,080.0","19,970.0","18,500.0","274.43K","2.06%"
"03/09/2020","19,410.0","20,670.0","20,740.0","19,410.0","220.89K","-6.28%"
"03/06/2020","20,710.0","21,280.0","21,330.0","20,610.0","135.06K","-3.09%"
"03/05/2020","21,370.0","21,170.0","21,440.0","21,030.0","112.24K","1.14%"
"03/04/2020","21,130.0","21,120.0","21,500.0","20,680.0","188.33K","0.71%"
"03/03/2020","20,980.0","21,250.0","21,730.0","20,680.0","216.75K","-0.90%"
"03/02/2020","21,170.0","21,180.0","21,590.0","20,460.0","315.53K","0.43%"
"02/28/2020","21,080.0","22,040.0","22,110.0","20,900.0","266.54K","-3.52%"
"02/27/2020","21,850.0","22,290.0","22,500.0","21,840.0","208.21K","-2.15%"
"02/26/2020","22,330.0","22,640.0","22,660.0","21,890.0","218.12K","-1.50%"
"02/25/2020","22,670.0","23,260.0","23,340.0","22,260.0","137.45K","1.41%"
"02/24/2020","22,355.0","22,805.0","22,848.0","22,067.5","","-1.96%"
"02/23/2020","22,802.5","22,968.0","22,983.0","22,745.0","","-2.09%"
"02/21/2020","23,290.0","23,590.0","23,640.0","23,290.0","92.35K","-0.94%"
"02/20/2020","23,510.0","23,390.0","23,800.0","23,340.0","97.64K","0.60%"
"02/19/2020","23,370.0","23,150.0","23,450.0","23,090.0","85.95K","0.73%"
"02/18/2020","23,200.0","23,520.0","23,540.0","23,110.0","61.92K","-1.44%"
"02/17/2020","23,540.0","23,650.0","23,660.0","23,320.0","71.53K","-0.38%"
"02/14/2020","23,630.0","23,750.0","23,780.0","23,560.0","79.41K","-0.67%"
"02/13/2020","23,790.0","23,870.0","23,970.0","23,770.0","65.82K","-0.34%"
"02/12/2020","23,870.0","23,660.0","23,890.0","23,560.0","57.70K","0.13%"
"02/11/2020","23,838.0","23,718.0","24,013.0","23,672.5","","0.84%"
"02/10/2020","23,640.0","23,840.0","23,860.0","23,600.0","82.67K","-0.80%"
"02/07/2020","23,830.0","23,890.0","23,960.0","23,730.0","77.01K","-0.50%"
"02/06/2020","23,950.0","23,330.0","23,980.0","23,320.0","122.22K","2.53%"
"02/05/2020","23,360.0","23,080.0","23,400.0","23,040.0","80.86K","1.17%"
"02/04/2020","23,090.0","22,930.0","23,090.0","22,780.0","89.34K","0.87%"
"02/03/2020","22,890.0","23,130.0","23,150.0","22,650.0","129.86K","-1.04%"
"01/31/2020","23,130.0","22,880.0","23,400.0","22,820.0","129.24K","0.70%"
"01/30/2020","22,970.0","23,310.0","23,400.0","22,860.0","93.52K","-1.67%"
"01/29/2020","23,360.0","23,210.0","23,380.0","23,000.0","81.28K","0.86%"
"01/28/2020","23,160.0","23,320.0","23,380.0","23,050.0","103.99K","-0.64%"
"01/27/2020","23,310.0","23,780.0","23,900.0","23,280.0","84.29K","-2.06%"
"01/24/2020","23,800.0","23,790.0","23,840.0","23,600.0","50.32K","0.21%"
"01/23/2020","23,750.0","23,980.0","23,990.0","23,740.0","61.89K","-1.12%"
"01/22/2020","24,020.0","23,850.0","24,020.0","23,760.0","59.40K","0.67%"
"01/21/2020","23,860.0","24,050.0","24,060.0","23,780.0","47.68K","-0.91%"
"01/20/2020","24,080.0","24,030.0","24,090.0","24,000.0","28.72K","0.21%"
"01/17/2020","24,030.0","23,950.0","24,110.0","23,930.0","47.47K","0.38%"
"01/16/2020","23,940.0","23,930.0","23,970.0","23,870.0","37.59K","0.13%"
"01/15/2020","23,910.0","23,980.0","24,020.0","23,830.0","64.23K","-0.38%"
"01/14/2020","24,000.0","23,800.0","24,030.0","23,670.0","57.14K","0.19%"
"01/13/2020","23,955.0","23,712.5","23,957.5","23,697.5","","1.01%"
"01/12/2020","23,715.0","23,727.5","23,750.0","23,715.0","","-0.36%"
"01/10/2020","23,800.0","23,710.0","23,880.0","23,690.0","63.98K","0.42%"
"01/09/2020","23,700.0","23,210.0","23,750.0","23,210.0","87.67K","2.38%"
"01/08/2020","23,150.0","23,450.0","23,500.0","22,910.0","162.88K","-1.41%"
"01/07/2020","23,480.0","23,150.0","23,550.0","23,020.0","81.68K","1.65%"
"01/06/2020","23,100.0","23,640.0","23,660.0","23,100.0","75.93K","-0.75%"
"01/03/2020","23,275.0","23,687.5","23,690.0","23,142.5","","-1.76%"
"01/02/2020","23,692.5","23,532.5","23,767.5","23,477.5","","0.77%"
"01/01/2020","23,512.5","23,417.5","23,527.5","23,417.5","","0.30%"
"12/31/2019","23,442.5","23,420.0","23,442.5","23,287.5","","-0.84%"
"12/30/2019","23,640.0","23,840.0","23,860.0","23,620.0","39.71K","-0.84%"
"12/27/2019","23,840.0","23,850.0","23,930.0","23,820.0","35.64K","0.04%"
"12/26/2019","23,830.0","23,700.0","23,870.0","23,680.0","19.88K","0.51%"
"12/25/2019","23,710.0","23,770.0","23,770.0","23,710.0","9.15K","-0.21%"
"12/24/2019","23,760.0","23,740.0","23,800.0","23,730.0","20.19K","0.04%"
"12/23/2019","23,750.0","23,710.0","23,870.0","23,710.0","36.72K","0.13%"
"12/20/2019","23,720.0","23,830.0","23,850.0","23,680.0","42.00K","-0.46%"
"12/19/2019","23,830.0","23,830.0","23,880.0","23,750.0","36.85K","0.08%"
"12/18/2019","23,810.0","24,010.0","24,030.0","23,810.0","46.03K","-0.83%"
"12/17/2019","24,010.0","23,930.0","24,110.0","23,920.0","47.29K","0.29%"
"12/16/2019","23,940.0","23,970.0","24,040.0","23,730.0","88.48K","-0.08%"
"12/13/2019","23,960.0","23,410.0","24,030.0","23,350.0","119.77K","2.09%"
"12/12/2019","23,470.0","23,380.0","23,480.0","23,320.0","42.61K","0.43%"
"12/11/2019","23,370.0","23,440.0","23,480.0","23,270.0","100.60K","-0.34%"
"12/10/2019","23,450.0","23,450.0","23,470.0","23,330.0","99.17K","0.04%"
"12/09/2019","23,440.0","23,420.0","23,560.0","23,340.0","81.40K","0.09%"
"12/06/2019","23,420.0","23,360.0","23,440.0","23,250.0","69.67K","0.47%"
"12/05/2019","23,310.0","23,050.0","23,380.0","22,960.0","77.72K","0.91%"
"12/04/2019","23,100.0","23,320.0","23,320.0","22,900.0","104.32K","-0.99%"
"12/03/2019","23,330.0","23,530.0","23,590.0","23,060.0","97.24K","-0.98%"
"12/02/2019","23,560.0","23,320.0","23,570.0","23,290.0","49.41K","1.16%"
"11/29/2019","23,290.0","23,430.0","23,490.0","23,280.0","41.84K","-0.51%"
"11/28/2019","23,410.0","23,500.0","23,590.0","23,370.0","40.18K","-0.30%"
"11/27/2019","23,480.0","23,380.0","23,510.0","23,310.0","42.93K","0.43%"
"11/26/2019","23,380.0","23,310.0","23,620.0","23,290.0","68.57K","0.21%"
"11/25/2019","23,330.0","23,110.0","23,340.0","23,080.0","48.17K","0.86%"
"11/22/2019","23,130.0","23,070.0","23,210.0","22,980.0","54.68K","0.35%"
"11/21/2019","23,050.0","23,160.0","23,220.0","22,720.0","106.36K","-0.39%"
"11/20/2019","23,140.0","23,310.0","23,410.0","23,020.0","65.18K","-0.64%"
"11/19/2019","23,290.0","23,450.0","23,490.0","23,240.0","53.46K","-0.47%"
"11/18/2019","23,400.0","23,320.0","23,430.0","23,250.0","41.76K","0.26%"
"11/15/2019","23,340.0","23,120.0","23,400.0","23,000.0","62.40K","0.95%"
"11/14/2019","23,120.0","23,340.0","23,380.0","23,050.0","74.05K","-0.77%"
"11/13/2019","23,300.0","23,540.0","23,580.0","23,260.0","53.33K","-1.06%"
"11/12/2019","23,550.0","23,250.0","23,550.0","23,220.0","51.34K","1.07%"
"11/11/2019","23,300.0","23,400.0","23,490.0","23,300.0","48.84K","-0.34%"
"11/08/2019","23,380.0","23,480.0","23,640.0","23,300.0","91.02K","0.09%"
"11/07/2019","23,360.0","23,310.0","23,370.0","23,250.0","45.72K","0.26%"
"11/06/2019","23,300.0","23,290.0","23,380.0","23,240.0","47.47K","-0.09%"
"11/05/2019","23,320.0","22,840.0","23,330.0","22,770.0","68.10K","0.51%"
"11/04/2019","23,202.5","22,960.0","23,220.0","22,947.5","","1.05%"
"11/03/2019","22,962.5","22,967.5","22,982.5","22,962.5","","0.49%"
"11/01/2019","22,850.0","22,940.0","22,950.0","22,650.0","66.66K","-0.44%"
"10/31/2019","22,950.0","22,850.0","22,990.0","22,760.0","53.21K","0.48%"
"10/30/2019","22,840.0","22,960.0","22,970.0","22,810.0","47.84K","-0.57%"
"10/29/2019","22,970.0","22,860.0","22,990.0","22,830.0","43.75K","0.53%"
"10/28/2019","22,850.0","22,790.0","22,890.0","22,720.0","34.83K","0.35%"
"10/25/2019","22,770.0","22,850.0","22,870.0","22,710.0","51.29K","-0.04%"
"10/24/2019","22,780.0","22,650.0","22,800.0","22,610.0","45.99K","0.57%"
"10/23/2019","22,650.0","22,580.0","22,720.0","22,480.0","58.37K","-0.13%"
"10/22/2019","22,680.0","22,677.5","22,802.5","22,617.5","","0.49%"
"10/21/2019","22,570.0","22,500.0","22,570.0","22,400.0","41.16K","0.49%"
"10/18/2019","22,460.0","22,490.0","22,690.0","22,440.0","68.37K","0.00%"
"10/17/2019","22,460.0","22,450.0","22,580.0","22,410.0","54.91K","-0.13%"
"10/16/2019","22,490.0","22,260.0","22,610.0","22,200.0","98.64K","1.31%"
"10/15/2019","22,200.0","21,810.0","22,240.0","21,800.0","82.26K","0.51%"
"10/14/2019","22,087.5","22,100.0","22,107.5","21,877.5","","-0.02%"
"10/13/2019","22,092.5","22,055.0","22,107.5","22,042.5","","1.34%"
"10/11/2019","21,800.0","21,530.0","21,810.0","21,450.0","66.62K","1.30%"
"10/10/2019","21,520.0","21,460.0","21,610.0","21,300.0","89.31K","0.37%"
"10/09/2019","21,440.0","21,590.0","21,600.0","21,320.0","65.43K","-0.83%"
"10/08/2019","21,620.0","21,400.0","21,630.0","21,340.0","55.27K","1.12%"
"10/07/2019","21,380.0","21,310.0","21,540.0","21,270.0","54.55K","0.28%"
"10/04/2019","21,320.0","21,340.0","21,410.0","21,040.0","79.01K","0.24%"
"10/03/2019","21,270.0","21,640.0","21,640.0","21,270.0","96.03K","-2.03%"
"10/02/2019","21,710.0","21,970.0","22,030.0","21,660.0","61.66K","-1.18%"
"10/01/2019","21,970.0","21,730.0","21,970.0","21,680.0","57.37K","0.97%"
"09/30/2019","21,760.0","21,820.0","21,920.0","21,650.0","70.38K","-0.23%"
"09/27/2019","21,810.0","21,880.0","21,990.0","21,720.0","75.37K","-0.23%"
"09/26/2019","21,860.0","21,800.0","22,020.0","21,660.0","72.01K","0.28%"
"09/25/2019","21,800.0","21,930.0","21,980.0","21,650.0","68.45K","-0.64%"
"09/24/2019","21,940.0","21,930.0","22,020.0","21,780.0","50.85K","0.16%"
"09/23/2019","21,905.0","21,897.5","21,957.5","21,687.5","","0.01%"
"09/22/2019","21,902.5","21,870.0","21,937.5","21,865.0","","-0.03%"
"09/20/2019","21,910.0","21,890.0","22,040.0","21,860.0","48.99K","0.18%"
"09/19/2019","21,870.0","21,810.0","22,100.0","21,750.0","72.51K","0.32%"
"09/18/2019","21,800.0","21,820.0","21,870.0","21,720.0","44.96K","-0.05%"
"09/17/2019","21,810.0","21,850.0","21,920.0","21,700.0","61.60K","0.22%"
"09/16/2019","21,762.5","21,697.5","21,847.5","21,622.5","","0.31%"
"09/15/2019","21,695.0","21,697.5","21,742.5","21,627.5","","-0.48%"
"09/13/2019","21,800.0","21,600.0","21,840.0","21,510.0","83.54K","-0.09%"
"09/12/2019","21,820.0","21,570.0","21,830.0","21,538.0","59.37K","1.21%"
"09/11/2019","21,560.0","21,350.0","21,620.0","21,290.0","103.59K","0.98%"
"09/10/2019","21,350.0","21,340.0","21,440.0","21,280.0","85.58K","0.09%"
"09/09/2019","21,330.0","21,230.0","21,340.0","21,140.0","74.52K","0.61%"
"09/06/2019","21,200.0","21,050.0","21,260.0","21,020.0","70.84K","0.62%"
"09/05/2019","21,070.0","20,740.0","21,170.0","20,730.0","84.01K","1.79%"
"09/04/2019","20,700.0","20,590.0","20,700.0","20,520.0","54.84K","0.19%"
"09/03/2019","20,660.0","20,620.0","20,660.0","20,520.0","34.32K","0.34%"
"09/02/2019","20,590.0","20,720.0","20,790.0","20,580.0","40.44K","-0.48%"
"08/30/2019","20,690.0","20,530.0","20,740.0","20,530.0","57.04K","1.12%"
"08/29/2019","20,460.0","20,440.0","20,530.0","20,310.0","53.14K","-0.10%"
"08/28/2019","20,480.0","20,390.0","20,550.0","20,380.0","45.74K","0.29%"
"08/27/2019","20,420.0","20,420.0","20,600.0","20,410.0","71.50K","0.59%"
"08/26/2019","20,300.0","20,700.0","20,700.0","20,070.0","125.63K","-2.03%"
"08/23/2019","20,720.0","20,620.0","20,720.0","20,530.0","44.79K","0.48%"
"08/22/2019","20,620.0","20,620.0","20,720.0","20,560.0","37.25K","0.24%"
"08/21/2019","20,570.0","20,630.0","20,660.0","20,460.0","41.61K","-0.44%"
"08/20/2019","20,660.0","20,600.0","20,680.0","20,560.0","32.66K","0.39%"
"08/19/2019","20,580.0","20,420.0","20,620.0","20,410.0","51.34K","0.93%"
"08/16/2019","20,390.0","20,400.0","20,490.0","20,140.0","88.77K","0.05%"
"08/15/2019","20,380.0","20,540.0","20,610.0","20,090.0","98.04K","-0.97%"
"08/14/2019","20,580.0","20,310.0","20,750.0","20,210.0","93.47K","1.13%"
"08/13/2019","20,350.0","20,630.0","20,680.0","20,310.0","76.45K","-0.11%"
"08/12/2019","20,373.0","20,403.0","20,578.0","20,207.5","","-0.12%"
"08/11/2019","20,398.0","20,505.0","20,535.0","20,387.5","","-1.22%"
"08/09/2019","20,650.0","20,560.0","20,790.0","20,510.0","65.92K","0.44%"
"08/08/2019","20,560.0","20,490.0","20,660.0","20,200.0","96.99K","0.44%"
"08/07/2019","20,470.0","20,570.0","20,650.0","20,340.0","101.62K","-0.29%"
"08/06/2019","20,530.0","20,600.0","20,630.0","19,960.0","164.31K","-0.29%"
"08/05/2019","20,590.0","20,970.0","21,050.0","20,480.0","138.53K","-2.00%"
"08/02/2019","21,010.0","21,490.0","21,570.0","20,920.0","126.10K","-2.28%"
"08/01/2019","21,500.0","21,530.0","21,540.0","21,240.0","74.35K","-0.23%"
"07/31/2019","21,550.0","21,630.0","21,630.0","21,440.0","61.95K","-0.51%"
"07/30/2019","21,660.0","21,570.0","21,770.0","21,550.0","41.78K","0.42%"
"07/29/2019","21,570.0","21,620.0","21,670.0","21,490.0","37.17K","-0.14%"
"07/26/2019","21,600.0","21,740.0","21,760.0","21,560.0","49.22K","-0.69%"
"07/25/2019","21,750.0","21,660.0","21,800.0","21,600.0","42.49K","0.37%"
"07/24/2019","21,670.0","21,600.0","21,720.0","21,580.0","41.80K","0.32%"
"07/23/2019","21,600.0","21,360.0","21,660.0","21,340.0","54.30K","1.12%"
"07/22/2019","21,360.0","21,370.0","21,430.0","21,260.0","58.22K","-0.09%"
"07/19/2019","21,380.0","21,010.0","21,450.0","21,010.0","72.78K","1.76%"
"07/18/2019","21,010.0","21,430.0","21,460.0","20,960.0","69.10K","-1.91%"
"07/17/2019","21,420.0","21,500.0","21,520.0","21,350.0","40.17K","-0.37%"
"07/16/2019","21,500.0","21,620.0","21,640.0","21,480.0","37.56K","-0.48%"
"07/15/2019","21,603.0","21,550.0","21,678.0","21,507.5","","0.26%"
"07/14/2019","21,548.0","21,585.0","21,593.0","21,540.0","","-0.38%"
"07/12/2019","21,630.0","21,600.0","21,690.0","21,530.0","49.02K","0.14%"
"07/11/2019","21,600.0","21,490.0","21,630.0","21,460.0","50.21K","0.47%"
"07/10/2019","21,500.0","21,500.0","21,570.0","21,440.0","40.54K","-0.05%"
"07/09/2019","21,510.0","21,550.0","21,660.0","21,480.0","44.52K","-0.09%"
"07/08/2019","21,530.0","21,670.0","21,690.0","21,460.0","59.52K","-0.78%"
"07/05/2019","21,700.0","21,670.0","21,700.0","21,610.0","28.69K","0.14%"
"07/04/2019","21,670.0","21,620.0","21,720.0","21,610.0","30.02K","0.37%"
"07/03/2019","21,590.0","21,700.0","21,730.0","21,520.0","50.19K","-0.60%"
"07/02/2019","21,720.0","21,770.0","21,780.0","21,630.0","49.77K","-0.23%"
"07/01/2019","21,770.0","21,240.0","21,770.0","21,220.0","65.67K","2.40%"
"06/28/2019","21,260.0","21,270.0","21,290.0","21,150.0","52.40K","0.00%"
"06/27/2019","21,260.0","21,030.0","21,300.0","21,030.0","60.87K","1.00%"
"06/26/2019","21,050.0","21,090.0","21,140.0","21,000.0","44.60K","-0.14%"
"06/25/2019","21,080.0","21,260.0","21,270.0","21,040.0","53.60K","-0.71%"
"06/24/2019","21,230.0","21,260.0","21,350.0","21,120.0","53.71K","0.19%"
"06/21/2019","21,190.0","21,450.0","21,570.0","21,150.0","74.70K","-0.98%"
"06/20/2019","21,400.0","21,250.0","21,430.0","21,200.0","60.08K","0.61%"
"06/19/2019","21,270.0","20,870.0","21,300.0","20,840.0","70.72K","1.72%"
"06/18/2019","20,910.0","21,080.0","21,120.0","20,860.0","45.24K","-0.76%"
"06/17/2019","21,070.0","20,970.0","21,130.0","20,920.0","42.70K","0.19%"
"06/14/2019","21,030.0","20,950.0","21,060.0","20,910.0","49.22K","0.05%"
"06/13/2019","21,020.0","21,140.0","21,160.0","20,930.0","54.61K","-0.47%"
